Season,HomeTeam,AwayTeam,FullTimeResult,FullTimeHomeTeamGoals,FullTimeAwayTeamGoals
2004,Atlético Madrid,Athletic,D,1,1
2004,CD Numancia,Valencia,D,1,1
2004,Real Sociedad,Real Madrid,A,0,2
2004,Villarreal,Getafe,H,4,0
2004,Real Zaragoza,CA Osasuna,H,5,1
2004,RCD Mallorca,Espanyol,H,3,2
2004,Levante,Málaga CF,A,0,1
2004,Racing,Real Betis,D,1,1
2004,Barcelona,Albacete,H,2,0
2004,Sevilla FC,Dep. La Coruña,H,2,0
2004,CA Osasuna,RCD Mallorca,D,1,1
2004,Athletic,Real Zaragoza,H,2,0
2004,Real Madrid,Racing,H,5,0
2004,Real Betis,Sevilla FC,H,1,0
2004,Málaga CF,Villarreal,A,0,2
2004,Albacete,Levante,H,3,1
2004,Getafe,Real Sociedad,H,2,0
2004,Espanyol,CD Numancia,H,3,0
2004,Valencia,Barcelona,A,0,2
2004,Dep. La Coruña,Atlético Madrid,H,2,0
2004,Sevilla FC,Real Madrid,D,2,2
2004,Levante,Barcelona,D,1,1
2004,Villarreal,Albacete,H,1,0
2004,Real Zaragoza,Dep. La Coruña,D,2,2
2004,CD Numancia,CA Osasuna,D,2,2
2004,RCD Mallorca,Athletic,H,4,3
2004,Racing,Getafe,H,2,1
2004,Real Sociedad,Málaga CF,A,1,3
2004,Atlético Madrid,Real Betis,A,1,2
2004,Espanyol,Valencia,D,2,2
2004,Real Betis,Real Zaragoza,H,3,2
2004,Real Madrid,Atlético Madrid,D,0,0
2004,Albacete,Real Sociedad,D,2,2
2004,CA Osasuna,Espanyol,D,1,1
2004,Levante,Valencia,D,0,0
2004,Getafe,Sevilla FC,D,0,0
2004,Athletic,CD Numancia,A,0,2
2004,Dep. La Coruña,RCD Mallorca,A,0,3
2004,Málaga CF,Racing,H,2,0
2004,Barcelona,Villarreal,D,3,3
2004,Real Sociedad,Barcelona,D,0,0
2004,Real Zaragoza,Real Madrid,A,1,3
2004,Racing,Albacete,H,1,0
2004,Valencia,CA Osasuna,H,1,0
2004,Villarreal,Levante,H,4,1
2004,Atlético Madrid,Getafe,D,2,2
2004,CD Numancia,Dep. La Coruña,D,1,1
2004,RCD Mallorca,Real Betis,D,1,1
2004,Sevilla FC,Málaga CF,A,0,2
2004,Espanyol,Athletic,H,2,0
2003,Espanyol,Real Sociedad,D,1,1
2003,Real Madrid,Real Betis,H,2,1
2003,Málaga CF,Villarreal,D,0,0
2003,Albacete,CA Osasuna,A,0,2
2003,Athletic,Barcelona,A,0,1
2003,Valencia,Real Valladolid,D,1,1
2003,Racing,RCD Mallorca,H,2,1
2003,Celta de Vigo,Real Murcia,D,1,1
2003,Real Zaragoza,Dep. La Coruña,A,0,1
2003,Sevilla FC,Atlético Madrid,H,1,0
2003,Villarreal,Real Madrid,D,1,1
2003,CA Osasuna,Valencia,A,0,1
2003,Real Sociedad,Celta de Vigo,D,1,1
2003,Barcelona,Sevilla FC,D,1,1
2003,Real Murcia,Racing,D,1,1
2003,Real Valladolid,Málaga CF,H,1,0
2003,RCD Mallorca,Real Zaragoza,H,2,0
2003,Dep. La Coruña,Athletic,H,2,0
2003,Real Betis,Espanyol,D,2,2
2003,Atlético Madrid,Albacete,H,1,0
2003,Real Madrid,Real Valladolid,H,7,2
2003,Celta de Vigo,Real Betis,A,0,2
2003,Racing,Real Sociedad,A,0,1
2003,Sevilla FC,Dep. La Coruña,A,1,2
2003,CA Osasuna,Atlético Madrid,H,1,0
2003,Athletic,RCD Mallorca,H,4,0
2003,Espanyol,Villarreal,A,1,2
2003,Valencia,Málaga CF,H,1,0
2003,Real Zaragoza,Real Murcia,H,3,0
2003,Albacete,Barcelona,A,1,2
2003,Barcelona,CA Osasuna,D,1,1
2003,Atlético Madrid,Valencia,A,0,3
2003,Villarreal,Celta de Vigo,D,1,1
2003,Real Valladolid,Espanyol,H,3,1
2003,RCD Mallorca,Sevilla FC,D,1,1
2003,Dep. La Coruña,Albacete,H,3,0
2003,Real Sociedad,Real Zaragoza,H,3,0
2003,Real Betis,Racing,D,0,0
2003,Real Murcia,Athletic,D,2,2
2003,Málaga CF,Real Madrid,A,1,3
2003,Celta de Vigo,Real Valladolid,H,3,2
2003,Athletic,Real Sociedad,H,1,0
2003,CA Osasuna,Dep. La Coruña,H,3,2
2003,Valencia,Real Madrid,H,2,0
2003,Real Zaragoza,Real Betis,A,0,1
2003,Albacete,RCD Mallorca,H,2,0
2003,Racing,Villarreal,A,0,2
2003,Espanyol,Málaga CF,A,1,2
2003,Sevilla FC,Real Murcia,H,1,0
2003,Atlético Madrid,Barcelona,D,0,0
2003,Villarreal,Real Zaragoza,D,1,1
2003,Dep. La Coruña,Atlético Madrid,H,5,1
2003,Real Betis,Athletic,D,1,1
2003,Málaga CF,Celta de Vigo,H,2,1
2003,Real Valladolid,Racing,A,0,4
2003,Real Sociedad,Sevilla FC,D,1,1
2003,RCD Mallorca,CA Osasuna,D,1,1
2003,Real Murcia,Albacete,H,1,0
2003,Real Madrid,Espanyol,H,2,1
2003,Barcelona,Valencia,A,0,1
2003,Celta de Vigo,Real Madrid,A,0,2
2003,Albacete,Real Sociedad,H,3,1
2003,Barcelona,Dep. La Coruña,A,0,2
2003,Valencia,Espanyol,H,4,0
2003,Real Zaragoza,Real Valladolid,H,1,0
2003,Athletic,Villarreal,H,2,0
2003,Racing,Málaga CF,H,4,2
2003,Atlético Madrid,RCD Mallorca,H,2,1
2003,CA Osasuna,Real Murcia,H,2,1
2003,Sevilla FC,Real Betis,D,2,2
2003,Málaga CF,Real Zaragoza,H,2,1
2003,Real Madrid,Racing,H,3,1
2003,Dep. La Coruña,Valencia,H,2,1
2003,Espanyol,Celta de Vigo,A,0,4
2003,Real Valladolid,Athletic,H,2,0
2003,Villarreal,Sevilla FC,D,3,3
2003,Real Sociedad,CA Osasuna,H,1,0
2003,Real Betis,Albacete,H,3,2
2003,RCD Mallorca,Barcelona,A,1,3
2003,Real Murcia,Atlético Madrid,A,1,3
2003,Real Zaragoza,Real Madrid,D,0,0
2003,Racing,Espanyol,A,0,1
2003,Sevilla FC,Real Valladolid,D,1,1
2003,CA Osasuna,Real Betis,H,2,0
2003,Dep. La Coruña,RCD Mallorca,A,0,2
2003,Albacete,Villarreal,H,2,0
2003,Athletic,Málaga CF,H,2,1
2003,Barcelona,Real Murcia,H,3,0
2003,Valencia,Celta de Vigo,D,2,2
2003,Atlético Madrid,Real Sociedad,H,4,0
2003,Celta de Vigo,Racing,A,0,1
2003,Real Murcia,Dep. La Coruña,D,0,0
2003,Real Madrid,Athletic,H,3,0
2003,Espanyol,Real Zaragoza,A,0,2
2003,Real Betis,Atlético Madrid,A,1,2
2003,Málaga CF,Sevilla FC,H,2,0
2003,Villarreal,CA Osasuna,H,1,0
2003,Real Valladolid,Albacete,H,2,0
2003,Real Sociedad,Barcelona,D,3,3
2003,RCD Mallorca,Valencia,A,0,5
2003,Real Zaragoza,Celta de Vigo,D,1,1
2003,Athletic,Espanyol,H,1,0
2003,Dep. La Coruña,Real Sociedad,H,2,1
2003,CA Osasuna,Real Valladolid,D,1,1
2003,Valencia,Racing,A,1,2
2003,Atlético Madrid,Villarreal,H,1,0
2003,Albacete,Málaga CF,A,0,1
2003,RCD Mallorca,Real Murcia,H,4,1
2003,Barcelona,Real Betis,H,2,1
2003,Sevilla FC,Real Madrid,H,4,1
2003,Real Sociedad,RCD Mallorca,A,0,1
2003,Real Betis,Dep. La Coruña,D,0,0
2003,Villarreal,Barcelona,H,2,1
2003,Racing,Real Zaragoza,A,1,2
2003,Celta de Vigo,Athletic,A,0,2
2003,Real Valladolid,Atlético Madrid,H,3,1
2003,Espanyol,Sevilla FC,H,1,0
2003,Málaga CF,CA Osasuna,D,0,0
2003,Real Madrid,Albacete,H,2,1
2003,Real Murcia,Valencia,D,2,2
2003,Real Murcia,Real Sociedad,D,2,2
2003,CA Osasuna,Real Madrid,D,1,1
2003,Valencia,Real Zaragoza,H,3,2
2003,Atlético Madrid,Málaga CF,H,2,0
2003,Sevilla FC,Celta de Vigo,A,0,1
2003,Albacete,Espanyol,H,2,1
2003,RCD Mallorca,Real Betis,H,2,1
2003,Athletic,Racing,A,1,2
2003,Barcelona,Real Valladolid,D,0,0
2003,Dep. La Coruña,Villarreal,A,0,1
2003,Real Sociedad,Valencia,D,0,0
2003,Málaga CF,Barcelona,H,5,1
2003,Villarreal,RCD Mallorca,A,0,2
2003,Real Valladolid,Dep. La Coruña,D,1,1
2003,Espanyol,CA Osasuna,A,0,1
2003,Celta de Vigo,Albacete,D,2,2
2003,Real Betis,Real Murcia,D,1,1
2003,Real Madrid,Atlético Madrid,H,2,0
2003,Real Zaragoza,Athletic,D,2,2
2003,Racing,Sevilla FC,A,0,4
2003,CA Osasuna,Celta de Vigo,H,3,2
2003,Real Sociedad,Real Betis,A,0,4
2003,Dep. La Coruña,Málaga CF,H,1,0
2003,Barcelona,Real Madrid,A,1,2
2003,Sevilla FC,Real Zaragoza,H,3,2
2003,RCD Mallorca,Real Valladolid,H,1,0
2003,Albacete,Racing,H,4,0
2003,Real Murcia,Villarreal,D,1,1
2003,Atlético Madrid,Espanyol,H,2,0
2003,Valencia,Athletic,H,2,1
2003,Espanyol,Barcelona,A,1,3
2003,Celta de Vigo,Atlético Madrid,D,2,2
2003,Villarreal,Real Sociedad,H,2,0
2003,Málaga CF,RCD Mallorca,H,3,1
2003,Real Betis,Valencia,A,0,1
2003,Racing,CA Osasuna,D,0,0
2003,Real Zaragoza,Albacete,A,0,1
2003,Real Valladolid,Real Murcia,D,0,0
2003,Real Madrid,Dep. La Coruña,H,2,1
2003,Athletic,Sevilla FC,H,2,1
2003,Real Sociedad,Real Valladolid,A,1,3
2003,Atlético Madrid,Racing,D,2,2
2003,Valencia,Sevilla FC,H,1,0
2003,CA Osasuna,Real Zaragoza,A,0,1
2003,Albacete,Athletic,D,1,1
2003,Dep. La Coruña,Espanyol,H,2,1
2003,Real Betis,Villarreal,A,1,3
2003,Real Murcia,Málaga CF,A,1,2
2003,RCD Mallorca,Real Madrid,A,1,3
2003,Barcelona,Celta de Vigo,D,1,1
2003,Real Madrid,Real Murcia,H,1,0
2003,Real Zaragoza,Atlético Madrid,D,0,0
2003,Celta de Vigo,Dep. La Coruña,A,0,5
2003,Real Valladolid,Real Betis,D,0,0
2003,Málaga CF,Real Sociedad,A,1,2
2003,Espanyol,RCD Mallorca,H,2,0
2003,Athletic,CA Osasuna,D,1,1
2003,Sevilla FC,Albacete,H,2,0
2003,Racing,Barcelona,H,3,0
2003,Valencia,Villarreal,H,4,2
2003,RCD Mallorca,Celta de Vigo,A,2,4
2003,Albacete,Valencia,A,0,1
2003,Real Sociedad,Real Madrid,H,1,0
2003,Real Murcia,Espanyol,A,0,1
2003,Villarreal,Real Valladolid,H,3,1
2003,Dep. La Coruña,Racing,D,1,1
2003,Real Betis,Málaga CF,H,3,0
2003,CA Osasuna,Sevilla FC,D,1,1
2003,Barcelona,Real Zaragoza,H,3,0
2003,Atlético Madrid,Athletic,H,3,0
2003,Real Murcia,Celta de Vigo,D,2,2
2003,Real Valladolid,Valencia,D,0,0
2003,Barcelona,Athletic,D,1,1
2003,Dep. La Coruña,Real Zaragoza,H,4,1
2003,Real Sociedad,Espanyol,H,3,1
2003,RCD Mallorca,Racing,D,1,1
2003,Villarreal,Málaga CF,H,2,0
2003,CA Osasuna,Albacete,D,1,1
2003,Atlético Madrid,Sevilla FC,H,2,1
2003,Real Betis,Real Madrid,D,1,1
2003,Real Madrid,Villarreal,H,2,1
2003,Albacete,Atlético Madrid,D,1,1
2003,Málaga CF,Real Valladolid,A,2,3
2003,Espanyol,Real Betis,A,1,2
2003,Celta de Vigo,Real Sociedad,A,2,5
2003,Real Zaragoza,RCD Mallorca,A,1,3
2003,Valencia,CA Osasuna,A,0,1
2003,Racing,Real Murcia,H,3,2
2003,Sevilla FC,Barcelona,A,0,1
2003,Athletic,Dep. La Coruña,H,1,0
2003,Málaga CF,Valencia,A,1,6
2003,Atlético Madrid,CA Osasuna,D,1,1
2003,Real Betis,Celta de Vigo,H,1,0
2003,Real Murcia,Real Zaragoza,H,1,0
2003,RCD Mallorca,Athletic,A,1,3
2003,Villarreal,Espanyol,A,0,1
2003,Real Valladolid,Real Madrid,A,2,3
2003,Real Sociedad,Racing,H,1,0
2003,Barcelona,Albacete,H,5,0
2003,Dep. La Coruña,Sevilla FC,H,1,0
2003,Valencia,Atlético Madrid,H,3,0
2003,Espanyol,Real Valladolid,H,2,0
2003,Racing,Real Betis,A,1,2
2003,Sevilla FC,RCD Mallorca,H,3,0
2003,Albacete,Dep. La Coruña,A,0,2
2003,Celta de Vigo,Villarreal,H,2,1
2003,Athletic,Real Murcia,H,2,1
2003,CA Osasuna,Barcelona,A,1,2
2003,Real Zaragoza,Real Sociedad,H,2,1
2003,Real Madrid,Málaga CF,H,2,1
2003,Real Murcia,Sevilla FC,A,1,3
2003,Real Sociedad,Athletic,D,1,1
2003,Real Valladolid,Celta de Vigo,A,0,2
2003,Real Betis,Real Zaragoza,H,2,1
2003,Málaga CF,Espanyol,H,5,2
2003,Villarreal,Racing,H,6,3
2003,Dep. La Coruña,CA Osasuna,H,2,0
2003,RCD Mallorca,Albacete,D,0,0
2003,Barcelona,Atlético Madrid,H,3,1
2003,Real Madrid,Valencia,D,1,1
2003,Atlético Madrid,Dep. La Coruña,D,0,0
2003,Espanyol,Real Madrid,A,2,4
2003,Valencia,Barcelona,A,0,1
2003,Sevilla FC,Real Sociedad,H,1,0
2003,Celta de Vigo,Málaga CF,A,0,2
2003,Racing,Real Valladolid,H,1,0
2003,CA Osasuna,RCD Mallorca,D,1,1
2003,Real Zaragoza,Villarreal,H,4,1
2003,Albacete,Real Murcia,H,1,0
2003,Athletic,Real Betis,D,1,1
2003,Real Valladolid,Real Zaragoza,A,1,2
2003,Real Betis,Sevilla FC,D,1,1
2003,Villarreal,Athletic,A,0,1
2003,RCD Mallorca,Atlético Madrid,A,0,1
2003,Málaga CF,Racing,H,1,0
2003,Espanyol,Valencia,H,2,1
2003,Real Murcia,CA Osasuna,A,0,1
2003,Real Sociedad,Albacete,A,0,1
2003,Real Madrid,Celta de Vigo,H,4,2
2003,Dep. La Coruña,Barcelona,A,2,3
2003,Celta de Vigo,Espanyol,A,1,5
2003,Racing,Real Madrid,D,1,1
2003,CA Osasuna,Real Sociedad,D,1,1
2003,Valencia,Dep. La Coruña,H,3,0
2003,Athletic,Real Valladolid,A,1,4
2003,Albacete,Real Betis,H,1,0
2003,Barcelona,RCD Mallorca,H,3,2
2003,Real Zaragoza,Málaga CF,H,1,0
2003,Sevilla FC,Villarreal,H,2,0
2003,Atlético Madrid,Real Murcia,D,1,1
2003,Real Madrid,Real Zaragoza,D,1,1
2003,Real Sociedad,Atlético Madrid,H,2,1
2003,Málaga CF,Athletic,H,2,1
2003,Espanyol,Racing,A,0,1
2003,RCD Mallorca,Dep. La Coruña,H,4,2
2003,Real Valladolid,Sevilla FC,H,2,0
2003,Real Betis,CA Osasuna,D,1,1
2003,Villarreal,Albacete,H,2,1
2003,Real Murcia,Barcelona,A,0,2
2003,Celta de Vigo,Valencia,A,0,2
2003,Athletic,Real Madrid,H,4,2
2003,Dep. La Coruña,Real Murcia,H,1,0
2003,Atlético Madrid,Real Betis,H,2,1
2003,Racing,Celta de Vigo,D,4,4
2003,Real Zaragoza,Espanyol,D,1,1
2003,Albacete,Real Valladolid,H,2,0
2003,CA Osasuna,Villarreal,H,2,1
2003,Sevilla FC,Málaga CF,A,0,1
2003,Valencia,RCD Mallorca,H,5,1
2003,Barcelona,Real Sociedad,H,1,0
2003,Real Sociedad,Dep. La Coruña,A,1,2
2003,Espanyol,Athletic,H,2,1
2003,Celta de Vigo,Real Zaragoza,A,0,2
2003,Villarreal,Atlético Madrid,D,0,0
2003,Real Murcia,RCD Mallorca,H,2,0
2003,Racing,Valencia,A,0,3
2003,Real Valladolid,CA Osasuna,D,1,1
2003,Málaga CF,Albacete,D,1,1
2003,Real Madrid,Sevilla FC,H,5,1
2003,Real Betis,Barcelona,D,1,1
2003,Sevilla FC,Espanyol,H,1,0
2003,Albacete,Real Madrid,A,1,2
2003,Barcelona,Villarreal,D,0,0
2003,Athletic,Celta de Vigo,D,0,0
2003,Dep. La Coruña,Real Betis,D,2,2
2003,Real Zaragoza,Racing,D,2,2
2003,RCD Mallorca,Real Sociedad,D,1,1
2003,CA Osasuna,Málaga CF,D,1,1
2003,Atlético Madrid,Real Valladolid,H,2,1
2003,Valencia,Real Murcia,H,2,0
2003,Real Valladolid,Barcelona,A,1,3
2003,Málaga CF,Atlético Madrid,H,3,1
2003,Celta de Vigo,Sevilla FC,D,0,0
2003,Racing,Athletic,A,1,2
2003,Real Betis,RCD Mallorca,A,0,2
2003,Villarreal,Dep. La Coruña,A,0,2
2003,Espanyol,Albacete,D,1,1
2003,Real Sociedad,Real Murcia,H,2,0
2003,Real Zaragoza,Valencia,A,0,1
2003,Real Madrid,CA Osasuna,A,0,3
2003,Dep. La Coruña,Real Valladolid,D,1,1
2003,Athletic,Real Zaragoza,H,4,0
2003,Atlético Madrid,Real Madrid,A,1,2
2003,Real Murcia,Real Betis,A,0,1
2003,Albacete,Celta de Vigo,A,0,2
2003,CA Osasuna,Espanyol,A,1,3
2003,Sevilla FC,Racing,H,5,2
2003,RCD Mallorca,Villarreal,A,1,2
2003,Valencia,Real Sociedad,D,2,2
2003,Barcelona,Málaga CF,H,3,0
2003,Espanyol,Atlético Madrid,H,3,1
2003,Málaga CF,Dep. La Coruña,D,1,1
2003,Real Betis,Real Sociedad,H,2,1
2003,Real Valladolid,RCD Mallorca,A,1,3
2003,Real Zaragoza,Sevilla FC,D,4,4
2003,Celta de Vigo,CA Osasuna,H,1,0
2003,Racing,Albacete,A,0,2
2003,Villarreal,Real Murcia,H,1,0
2003,Real Madrid,Barcelona,A,1,2
2003,Athletic,Valencia,D,1,1
2003,Atlético Madrid,Celta de Vigo,H,3,2
2003,Dep. La Coruña,Real Madrid,H,2,0
2003,Albacete,Real Zaragoza,H,3,1
2003,Sevilla FC,Athletic,H,2,0
2003,Real Murcia,Real Valladolid,H,2,1
2003,Real Sociedad,Villarreal,D,2,2
2003,RCD Mallorca,Málaga CF,H,2,1
2003,CA Osasuna,Racing,A,1,2
2003,Valencia,Real Betis,H,2,0
2003,Barcelona,Espanyol,H,4,1
2003,Celta de Vigo,Barcelona,H,1,0
2003,Real Madrid,RCD Mallorca,A,2,3
2003,Racing,Atlético Madrid,D,2,2
2003,Real Valladolid,Real Sociedad,D,2,2
2003,Espanyol,Dep. La Coruña,H,2,0
2003,Real Zaragoza,CA Osasuna,H,1,0
2003,Málaga CF,Real Murcia,H,1,0
2003,Villarreal,Real Betis,H,1,0
2003,Athletic,Albacete,D,1,1
2003,Sevilla FC,Valencia,A,0,2
2003,Villarreal,Valencia,H,2,1
2003,Dep. La Coruña,Celta de Vigo,H,3,0
2003,Real Betis,Real Valladolid,H,1,0
2003,RCD Mallorca,Espanyol,H,4,2
2003,Real Sociedad,Málaga CF,D,1,1
2003,CA Osasuna,Athletic,A,1,2
2003,Albacete,Sevilla FC,A,1,4
2003,Atlético Madrid,Real Zaragoza,A,1,2
2003,Barcelona,Racing,H,1,0
2003,Real Murcia,Real Madrid,H,2,1
2003,Celta de Vigo,RCD Mallorca,A,1,2
2003,Real Valladolid,Villarreal,H,3,0
2003,Athletic,Atlético Madrid,A,3,4
2003,Málaga CF,Real Betis,A,2,3
2003,Racing,Dep. La Coruña,A,0,1
2003,Real Zaragoza,Barcelona,H,2,1
2003,Real Madrid,Real Sociedad,A,1,4
2003,Sevilla FC,CA Osasuna,H,1,0
2003,Valencia,Albacete,A,0,1
2003,Espanyol,Real Murcia,H,2,0
2002,Racing,Real Valladolid,A,0,1
2002,Real Sociedad,Athletic,H,4,2
2002,Rayo Vallecano,Alavés,D,2,2
2002,RCD Mallorca,Valencia,A,0,2
2002,Recr. Huelva,Málaga CF,A,2,3
2002,Villarreal,CA Osasuna,D,2,2
2002,Barcelona,Atlético Madrid,D,2,2
2002,Dep. La Coruña,Real Betis,A,2,4
2002,Sevilla FC,Celta de Vigo,A,0,1
2002,Real Madrid,Espanyol,H,2,0
2002,Málaga CF,Rayo Vallecano,H,2,1
2002,CA Osasuna,Dep. La Coruña,A,1,2
2002,Athletic,Barcelona,A,0,2
2002,Valencia,Recr. Huelva,H,3,0
2002,Espanyol,Real Sociedad,A,1,3
2002,Alavés,Racing,A,0,1
2002,Celta de Vigo,RCD Mallorca,H,3,1
2002,Real Valladolid,Villarreal,H,1,0
2002,Atlético Madrid,Sevilla FC,D,1,1
2002,Real Betis,Real Madrid,D,1,1
2002,Real Madrid,CA Osasuna,H,4,1
2002,Barcelona,Espanyol,H,2,0
2002,Dep. La Coruña,Real Valladolid,H,2,0
2002,RCD Mallorca,Atlético Madrid,A,0,4
2002,Rayo Vallecano,Racing,H,3,1
2002,Sevilla FC,Athletic,D,1,1
2002,Villarreal,Alavés,A,0,1
2002,Málaga CF,Valencia,D,2,2
2002,Recr. Huelva,Celta de Vigo,A,0,3
2002,Real Sociedad,Real Betis,D,3,3
2002,Alavés,Dep. La Coruña,A,1,2
2002,Real Betis,Barcelona,H,3,0
2002,Real Valladolid,Real Madrid,D,1,1
2002,Athletic,RCD Mallorca,A,0,2
2002,Atlético Madrid,Recr. Huelva,D,1,1
2002,Celta de Vigo,Málaga CF,D,2,2
2002,Espanyol,Sevilla FC,D,0,0
2002,Racing,Villarreal,D,1,1
2002,CA Osasuna,Real Sociedad,A,2,3
2002,Valencia,Rayo Vallecano,H,3,0
2002,Recr. Huelva,Athletic,A,1,2
2002,Real Sociedad,Real Valladolid,H,2,1
2002,Málaga CF,Atlético Madrid,H,3,1
2002,Real Madrid,Alavés,H,5,2
2002,Barcelona,CA Osasuna,D,2,2
2002,Dep. La Coruña,Racing,A,0,2
2002,RCD Mallorca,Espanyol,H,2,0
2002,Rayo Vallecano,Villarreal,D,2,2
2002,Valencia,Celta de Vigo,A,0,1
2002,Sevilla FC,Real Betis,D,1,1
2002,Villarreal,Dep. La Coruña,H,3,1
2002,Racing,Real Madrid,H,2,0
2002,Atlético Madrid,Valencia,D,1,1
2002,Real Betis,RCD Mallorca,A,0,1
2002,Athletic,Málaga CF,D,1,1
2002,Celta de Vigo,Rayo Vallecano,A,0,1
2002,Espanyol,Recr. Huelva,H,2,0
2002,CA Osasuna,Sevilla FC,H,2,1
2002,Alavés,Real Sociedad,D,2,2
2002,Real Valladolid,Barcelona,H,2,1
2002,Recr. Huelva,Real Betis,D,1,1
2002,Real Madrid,Villarreal,D,1,1
2002,Rayo Vallecano,Dep. La Coruña,A,1,2
2002,Valencia,Athletic,H,5,1
2002,Barcelona,Alavés,H,6,1
2002,Celta de Vigo,Atlético Madrid,D,0,0
2002,RCD Mallorca,CA Osasuna,H,2,0
2002,Sevilla FC,Real Valladolid,H,2,1
2002,Málaga CF,Espanyol,A,3,4
2002,Real Sociedad,Racing,H,2,1
2002,Atlético Madrid,Rayo Vallecano,H,2,0
2002,Real Valladolid,RCD Mallorca,A,1,3
2002,Dep. La Coruña,Real Madrid,D,0,0
2002,Athletic,Celta de Vigo,H,2,1
2002,Espanyol,Valencia,A,0,1
2002,CA Osasuna,Recr. Huelva,A,0,1
2002,Villarreal,Real Sociedad,A,0,1
2002,Real Betis,Málaga CF,H,3,0
2002,Alavés,Sevilla FC,H,1,0
2002,Racing,Barcelona,D,1,1
2002,Málaga CF,CA Osasuna,H,1,0
2002,Rayo Vallecano,Real Madrid,A,2,3
2002,Real Sociedad,Dep. La Coruña,D,1,1
2002,Barcelona,Villarreal,H,1,0
2002,Valencia,Real Betis,D,1,1
2002,Celta de Vigo,Espanyol,H,1,0
2002,RCD Mallorca,Alavés,H,3,1
2002,Sevilla FC,Racing,H,1,0
2002,Recr. Huelva,Real Valladolid,A,1,3
2002,Atlético Madrid,Athletic,D,3,3
2002,Villarreal,Sevilla FC,H,1,0
2002,Dep. La Coruña,Barcelona,H,2,0
2002,Athletic,Rayo Vallecano,H,2,1
2002,Espanyol,Atlético Madrid,A,1,2
2002,CA Osasuna,Valencia,H,1,0
2002,Real Valladolid,Málaga CF,D,0,0
2002,Racing,RCD Mallorca,A,1,2
2002,Alavés,Recr. Huelva,H,3,0
2002,Real Madrid,Real Sociedad,D,0,0
2002,Real Betis,Celta de Vigo,H,2,1
2002,Sevilla FC,Dep. La Coruña,D,1,1
2002,Barcelona,Real Madrid,D,0,0
2002,Rayo Vallecano,Real Sociedad,D,0,0
2002,Athletic,Espanyol,H,4,1
2002,Celta de Vigo,CA Osasuna,D,0,0
2002,RCD Mallorca,Villarreal,D,1,1
2002,Valencia,Real Valladolid,H,2,0
2002,Málaga CF,Alavés,D,0,0
2002,Recr. Huelva,Racing,H,2,1
2002,Atlético Madrid,Real Betis,H,1,0
2002,CA Osasuna,Atlético Madrid,H,1,0
2002,Espanyol,Rayo Vallecano,H,3,1
2002,Villarreal,Recr. Huelva,H,1,0
2002,Real Betis,Athletic,H,1,0
2002,Real Valladolid,Celta de Vigo,A,0,2
2002,Racing,Málaga CF,H,1,0
2002,Alavés,Valencia,D,0,0
2002,Real Sociedad,Barcelona,H,2,1
2002,Dep. La Coruña,RCD Mallorca,D,2,2
2002,Real Madrid,Sevilla FC,H,3,0
2002,Málaga CF,Villarreal,D,1,1
2002,Recr. Huelva,Dep. La Coruña,D,1,1
2002,Rayo Vallecano,Barcelona,H,1,0
2002,Sevilla FC,Real Sociedad,A,0,1
2002,Valencia,Racing,H,2,0
2002,Athletic,CA Osasuna,A,1,3
2002,Celta de Vigo,Alavés,H,2,1
2002,Espanyol,Real Betis,A,2,4
2002,RCD Mallorca,Real Madrid,A,1,5
2002,Atlético Madrid,Real Valladolid,H,1,0
2002,Alavés,Atlético Madrid,H,2,0
2002,Villarreal,Valencia,A,0,2
2002,Dep. La Coruña,Málaga CF,H,1,0
2002,CA Osasuna,Espanyol,H,1,0
2002,Real Sociedad,RCD Mallorca,H,2,1
2002,Real Betis,Rayo Vallecano,A,0,1
2002,Real Valladolid,Athletic,H,2,0
2002,Racing,Celta de Vigo,H,3,0
2002,Real Madrid,Recr. Huelva,H,4,2
2002,Barcelona,Sevilla FC,A,0,3
2002,Atlético Madrid,Racing,A,1,2
2002,Málaga CF,Real Madrid,A,2,3
2002,Athletic,Alavés,H,2,0
2002,Celta de Vigo,Villarreal,H,3,1
2002,Rayo Vallecano,Sevilla FC,A,0,1
2002,RCD Mallorca,Barcelona,A,0,4
2002,Espanyol,Real Valladolid,H,1,0
2002,Recr. Huelva,Real Sociedad,A,1,3
2002,Real Betis,CA Osasuna,H,2,1
2002,Valencia,Dep. La Coruña,A,0,1
2002,Real Valladolid,Real Betis,H,3,0
2002,CA Osasuna,Rayo Vallecano,A,0,1
2002,Racing,Athletic,A,3,4
2002,Dep. La Coruña,Celta de Vigo,H,3,0
2002,Sevilla FC,RCD Mallorca,H,3,0
2002,Barcelona,Recr. Huelva,H,3,0
2002,Real Sociedad,Málaga CF,D,2,2
2002,Villarreal,Atlético Madrid,H,4,3
2002,Alavés,Espanyol,H,2,1
2002,Real Madrid,Valencia,H,4,1
2002,Celta de Vigo,Real Madrid,A,0,1
2002,Valencia,Real Sociedad,D,2,2
2002,Athletic,Villarreal,A,0,1
2002,Espanyol,Racing,H,3,0
2002,CA Osasuna,Real Valladolid,D,1,1
2002,Rayo Vallecano,RCD Mallorca,A,1,2
2002,Recr. Huelva,Sevilla FC,D,0,0
2002,Real Betis,Alavés,D,2,2
2002,Atlético Madrid,Dep. La Coruña,H,3,1
2002,Málaga CF,Barcelona,D,0,0
